Title,Show,Season,Episode,URL,target
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/mm09ax, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/cclxwq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/cclxwq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qkblw0, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qkblw0, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/uczckr, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/uczckr, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/72oylb, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/72oylb, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ijn62a, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ijn62a, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/o7rdvq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/o7rdvq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/mh6onc, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/mh6onc, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/na0owl, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/na0owl, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/jvl5ox, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/jvl5ox, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/3ooyyh, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/3ooyyh, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ch6e11, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ch6e11, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/r0zd9k, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/r0zd9k, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/fyydcx, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/fyydcx, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hkfxmc, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hkfxmc, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/f37pk9, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/f37pk9, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hey6gq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hey6gq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/1ah884, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/1ah884, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/4i53bg, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/4i53bg, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hov4kp, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hov4kp, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hvtccp, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hvtccp, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/fw8smx, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/fw8smx, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/txiiug, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/txiiug, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hwxtrb, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hwxtrb, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/12o2mi, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/12o2mi, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/bct25d, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/bct25d, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/1kcsfb, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/1kcsfb, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qyr4le, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qyr4le, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/lh5tl1, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/lh5tl1, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/n9qw8j, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/n9qw8j, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/gm6aha, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/gm6aha, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/5exg99, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/5exg99, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/biu00s, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/biu00s, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/vdgkm4, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/vdgkm4, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hd7obn, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/hd7obn, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/n3k1fv, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/n3k1fv, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/s1gwcm, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/s1gwcm, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/a9sxty, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/a9sxty, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/4ri60s, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/4ri60s, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/najuem, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/najuem, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/kphauh, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/kphauh, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/wquq6e, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/wquq6e, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/cl7r9g, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/cl7r9g, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/sspmgy, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/sspmgy, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qpwwlh, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qpwwlh, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ergb7p, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ergb7p, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/54wj34, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/54wj34, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/8zlv3f, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/8zlv3f, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/wc3s6s, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/wc3s6s, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/8qqevj, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/8qqevj, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/18zi68, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/18zi68, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ssdm3a, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ssdm3a, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/y9pr7x, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/y9pr7x, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qct2ik, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/qct2ik, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/aci77q, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/aci77q, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/f2jq3r, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/f2jq3r, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/v17lg4, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/v17lg4, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/m9ufup, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/m9ufup, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/z0q0vj, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/z0q0vj, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/3q9koo, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/3q9koo, https://www.paramountplus.com/shows/16-and-pregnant/
